Filename,Tokens,AWL,TTR,AMP,ANDC,[BEMA],[BYPA],CAUS,CONC,COND,CONJ,[CONT],DEMO,DEMP,DPAR,DWNT,EMPH,EX,FPP1,GER,HDG,INPR,JJ,NEMD,NN,NOMZ,OSUB,[PASS],[PASTP],[PEAS],PHC,PIN,[PIRE],PIT,PLACE,POMD,PRED,[PRESP],[PRIV],PRMD,[PROD],[PUBV],RB,[SERE],[SMP],[SPAU],[SPIN],SPP2,[STPR],[SUAV],SYNE,THAC,[THATD],THVC,TIME,TO,TOBJ,TPP3,TSUB,VBD,VPRT,[WHCL],[WHOBJ],[WHQU],[WHSUB],[WZPAST],[WZPRES],XX0,
15704_22,6623,4.97,201,0.02,0.05,0.88,0.02,0,0,0.15,0.06,0,0.24,0.08,0,0.06,0.12,0.11,0.08,1.54,0,0,6.48,0.02,32.89,4.09,0,1.62,0.02,0.45,1.57,10.57,0.15,0.21,0.29,0.05,0.26,0.03,0.85,0.17,0,0.18,0.68,0.06,0,0.06,0,0,0,0.08,0.18,0,0.03,0,0.14,0.32,0,0.20,0.11,0.92,3.00,0.03,0,0,0.12,0.41,0.41,0.38,
15704_24,1097,5.19,282,0,0.09,0.36,0,0,0,0.18,0,0,0.09,0,0,0,0.09,0,0.46,1.09,0,0,4.92,0,49.04,3.46,0,0.46,0,0.18,1.46,6.56,0,0,0.18,0.27,0.09,0,0.27,0,0,0,0.64,0,0,0.18,0,0.55,0,0.18,0.09,0,0,0.09,0,0.27,0,0.09,0,0.18,1.19,0,0,0,0,0.09,0.64,0,
1578_7,11247,5.42,158,0.04,0.31,0.68,0.21,0.01,0.01,0.19,0.20,0,0.47,0.09,0,0.04,0.08,0.11,0.81,1.34,0,0,7.18,0.02,28.10,6.30,0.08,1.59,0.08,0.58,1.62,14.12,0.11,0.34,0.10,0.33,0.46,0.11,0.92,0.17,0,0.39,1.68,0.15,0,0.17,0.01,0.03,0.02,0.36,0.16,0.01,0.03,0.09,0.07,0.88,0.09,0.30,0.12,1.60,3.76,0.06,0.02,0,0.09,0.59,0.43,0.40,
1578_8,1893,5.06,194,0,0.16,1.64,0.16,0,0.05,0.11,0.11,0,0.37,0,0,0.16,0.05,0.11,0.48,1.06,0,0.05,5.49,0.32,36.34,4.28,0,1.16,0.05,0.26,1.06,13.47,0.05,0.48,0.16,0.32,1.32,0.05,0.58,0.90,0,0.11,1.85,0.05,0,0.32,0,0,0.16,0.05,0.48,0,0,0,0.16,0.69,0,0.48,0.21,0.53,3.01,0,0.11,0,0.42,0.69,0.42,0.48,
16029_13,205,4.99,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,6.34,0,28.29,6.83,0,0.49,0,0,1.95,9.76,0,0,0,0,0.49,0,0,0,0,0.49,0.49,0,0,0,0,0,0,0.49,0,0,0,0,0,0.49,0,0,0,0.49,1.95,0,0,0,0,0.98,0.49,0.49,
16029_14,230,4.96,175,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,6.09,0,32.61,3.04,0,0,0.43,0,1.30,5.65,0,0,0,0,0,0,0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.43,0,0,0,0,0,1.74,0,
16029_18,1431,5.06,193,0.07,0.21,0.42,0.21,0.07,0,0.28,0.28,0,0.77,0,0,0.21,0.21,0.14,0.21,0.70,0,0,7.27,0.07,28.23,5.03,0,4.40,0.07,0.98,1.26,13.84,0.49,0.56,0.07,0.21,0.14,0.07,2.10,0.28,0,0.56,1.05,0.35,0,0.07,0,0,0.14,0.35,0.21,0,0,0.14,0,0.98,0,0.49,0.42,0.91,5.87,0.14,0,0,0,0.77,0.28,0.63,
16029_19,5214,4.85,217,0.04,0.06,1.29,0.12,0,0,0,0.12,0,0.38,0.08,0,0.04,0.31,0.08,0.02,1.27,0,0.02,6.21,0,30.99,4.47,0.02,1.11,0.10,0.35,1.21,12.26,0.15,0.13,0.12,0.12,0.31,0.02,0.69,0.02,0,0.25,0.54,0.08,0,0.08,0,0,0,0.15,0.10,0,0,0,0.12,0.40,0,0.10,0.04,1.07,2.76,0,0.02,0,0.08,0.46,0.29,0.40,
16029_20,422,4.82,227,0,0,0.24,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.71,0,0,5.45,0,26.30,5.92,0,1.18,0.24,0.71,1.42,11.61,0,0,0,0,0,0,1.18,0,0,0.24,0.24,0,0,0,0,0,0.24,0,0,0,0,0,0.24,0.24,0,0,0,0.24,2.84,0,0,0,0,0,0.24,0.24,
16029_21,652,4.77,155,0,0.31,1.23,0,0,0,0.46,0,0,1.53,0.31,0,0.15,0.15,0,0,0.92,0,0,7.52,0,29.14,4.45,0,1.38,0,0,0.61,14.57,0.15,0,0,0.92,0.15,0,0.77,0.31,0,0.15,0.61,0.15,0.46,0,0,0,0,0.15,0,0,0,0.46,0.61,1.99,0,0.15,0,0.77,2.91,0,0,0,0.77,0,1.07,0,
16029_22,354,4.65,153,0,0,1.98,0,0,0,0,0.28,0,1.41,0,0,0.28,0.28,0,0,1.41,0,0,2.26,0.28,25.71,3.95,0,1.41,0,0,1.41,18.08,0.28,0.28,0.28,0.28,0.85,0,0.28,1.41,0,0,0.85,0,0,0,0,0,0,1.41,0,0,0,0,0,1.41,0,0.56,0,0,1.98,0,0,0,0.28,1.41,0.56,1.13,
16029_23,508,5.56,215,0,0,0.20,0,0,0,0,0,0,0.20,0,0,0,0,0.20,0.20,1.18,0,0,6.30,0,46.06,6.89,0,0.39,0.20,0.20,1.57,7.48,0,0,0,0.79,0.20,0,0.98,0,0,0.79,0.20,0,0,0.20,0,0,0,0.20,0,0,0,0,0.20,0.79,0,0.39,0.59,0,3.54,0,0,0,0,0,1.18,0,
16189_11,272,5.32,136,0,0.74,1.47,0,0,0,0.37,0.37,0,0.74,0,0,0,0,0,0,1.10,0,0,8.46,0,23.53,5.88,0,0.37,0.37,0.37,2.21,12.87,0,0.37,0,0.37,1.84,0.37,0.74,0.37,0,1.47,1.10,0.37,0,0,0,0,0,1.10,0,0,0,1.10,0,2.21,0.37,1.47,0.37,0,5.15,0,0,0,0.37,0,0,0,
16189_13,795,5.35,235,0,0,0,0,0,0,0,0,0,0.50,0,0,0,0.13,0,0,0.88,0,0,5.53,0,35.85,5.28,0,0,0,0,2.39,8.30,0,0,0,0.25,0,0,0.25,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50,0.38,0,0,0,0,0.13,0.63,0,
16189_14,1560,5.37,184,0,0.06,0.77,0.06,0,0,0.06,0.19,0,0.38,0,0,0.06,0.13,0.19,0.19,1.79,0,0,8.01,0,29.23,6.92,0.19,3.65,0.06,0.58,2.56,13.14,0.19,0.45,0.19,0.06,0.26,0.06,1.09,0.19,0,0.32,1.47,0.13,0,0.32,0,0,0,0.06,0.13,0,0.06,0,0.26,0.64,0.13,0.19,0.38,0.96,5.32,0,0,0,0.13,0.26,0.58,0.26,
16189_15,3792,5.31,242,0.05,0,0.61,0.13,0.03,0,0.05,0.21,0,0.34,0.13,0,0,0.05,0.21,0.08,1.16,0,0.03,6.46,0,31.80,6.20,0.03,1.19,0,0.50,1.82,12.45,0.18,0.32,0.32,0.05,0.26,0.05,0.82,0.05,0,0.24,0.66,0.08,0,0.13,0,0,0.03,0.32,0.29,0,0,0.03,0.13,0.63,0.03,0.05,0.08,1.32,2.98,0,0.03,0,0.13,0.29,0.32,0.29,
16189_16,446,5.37,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90,0,0,2.69,0,72.42,3.81,0,0.22,0,0.22,0.90,5.38,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.90,0.67,0,0,0,0,0.45,0.45,0,
16248_17,2000,5.24,188,0,0.25,0.35,0.10,0.05,0,0.05,0.25,0,0.70,0.20,0,0.20,0.20,0.15,0,1.70,0,0,7.95,0,27.10,5.60,0,4.10,0.05,1.00,1.50,13.65,0.25,0.30,0.25,0.20,0.15,0.05,1.60,0.20,0,0.45,1.50,0.25,0,0.15,0,0,0,0.10,0.15,0,0.05,0.15,0,0.70,0.10,0.40,0.30,0.55,6.15,0.05,0,0,0.05,0.35,0.65,0.45,
16248_18,10515,5.07,216,0.02,0.03,0.95,0.11,0,0.01,0.11,0.10,0,0.20,0.05,0,0.01,0.06,0.07,0.31,1.13,0,0,6.65,0.01,30.00,5.55,0.02,1.00,0,0.51,0.98,11.19,0.13,0.11,0.18,0.15,0.17,0.03,0.72,0.09,0,0.07,0.46,0.02,0,0.10,0,0,0,0.15,0.10,0,0.05,0,0.13,0.58,0,0.10,0.06,1.09,2.15,0,0.02,0,0.13,0.36,0.40,0.18,
16248_20,245,5.33,122,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,1.63,0,0.41,2.86,0,54.69,6.53,0,1.63,0,0,0.82,6.94,0,0,0.41,0,0,0,0.82,0.82,0,0.41,0.82,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0.41,1.63,0,0.41,0,0,0,0,0,
16248_21,2297,6.08,217,0,0,0.13,0.04,0,0,0,0,0,0,0,0,0,0,0,0.13,1.57,0,0,1.44,0.04,77.45,4.79,0,0.17,0,0,0.57,3.44,0,0,0.09,0.09,0,0.04,0.13,0,0.09,0,0.09,0,0,0.04,0,0,0,0,0,0,0.04,0,0.04,0,0,0.04,0,0.44,1.22,0,0,0,0.04,0.04,0.09,0,
16324_13,305,5.70,172,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30,0,0,6.23,0,41.31,5.90,0,0,0.66,0,1.97,9.84,0,0,0,0,0,0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.33,0,3.28,0.98,0,0,0,0,0.66,0.33,0,
16324_15,6384,5.20,197,0.03,0.14,0.47,0.03,0,0,0.08,0.09,0,0.58,0.09,0,0.06,0.36,0.06,0.16,1.63,0,0,6.56,0.02,29.29,4.97,0.06,2.10,0.09,0.39,1.46,12.52,0.22,0.19,0.27,0.25,0.16,0.11,1.14,0.31,0,0.36,0.75,0.03,0,0.05,0,0,0.03,0.34,0.08,0,0.03,0.03,0.14,1.05,0.05,0.22,0.08,0.94,2.93,0,0,0,0.16,0.58,0.69,0.34,
16909_11,270,5.55,167,0,0,0.37,0,0,0,0,0,0,0.37,0,0,0,0.37,0.37,0,1.85,0,0,9.26,0,28.15,5.56,0,0.74,0,0.37,1.48,10.00,0,0,0,0,0,0,1.11,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.74,2.22,0,0,0,0,0.37,0,0,
16909_15,5967,5.32,200,0.02,0.03,0.57,0.10,0.07,0,0.03,0.07,0,0.37,0.07,0,0.03,0.08,0.10,0.02,1.66,0,0,7.14,0,29.55,6.32,0.03,1.86,0.05,0.44,1.31,12.99,0.23,0.25,0.08,0.05,0.18,0.03,0.80,0.20,0,0.27,0.55,0.12,0,0.08,0,0,0,0.15,0.20,0,0.02,0.02,0.02,0.65,0.03,0.22,0,1.39,3.23,0.02,0.02,0,0.08,0.42,0.44,0.25,
16909_16,135,5.22,83,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,8.15,0,28.89,2.96,0,0.74,0.74,0,0,17.04,0,0,0,0,0,0.74,2.22,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0.74,0,0,0,0,0,0,0,
16909_17,656,4.66,201,0,0,0.76,0.15,0,0,0.30,0,0,0.91,0,0,0.15,0,0,0.15,2.90,0,0,4.88,0.46,30.18,3.05,0.15,1.68,0,0.30,0.91,13.72,0.15,0.30,0.30,0.30,0.46,0,0.91,1.07,0,0.30,0.46,0,0,0.15,0,0,0,1.83,0,0,0,0,0.30,2.59,0,0.76,0,0.46,1.68,0,0,0,0,0.61,0.46,0.46,
16909_9,180,5.42,104,0,0,1.11,0,0,0,0,0,0,1.67,0,0,0,0,0,0,3.89,0,0,8.33,0,28.33,4.44,0,2.22,0.56,1.67,2.22,11.67,0,0,0,0,1.67,0,0,0,0,0.56,1.67,0.56,0,0,0,0,0,1.11,0,0,0,0.56,0,1.11,0,0.56,0.56,0,5.00,0,0,0,0,0,0,0,
17084_10,7011,4.91,185,0.06,0.04,1.14,0.10,0,0.01,0.04,0.04,0,0.16,0.07,0,0,0.13,0.09,0,1.16,0,0,5.42,0,30.95,4.68,0.01,1.27,0.03,0.47,1.18,10.21,0.07,0.13,0.37,0.14,0.09,0.06,0.73,0.16,0,0.26,0.61,0.11,0,0.07,0,0,0,0.10,0.13,0,0.01,0.06,0.07,0.44,0.01,0.09,0.04,1.28,2.54,0.01,0,0,0.21,0.37,0.39,0.26,
17084_11,119,5.20,73,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,3.36,0,24.37,5.88,0,3.36,1.68,3.36,1.68,14.29,0,0,0,0,0.84,0,2.52,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0.84,0.84,1.68,0,0,0,0,6.72,0,0,0,0,0,2.52,1.68,
17084_12,10707,4.95,234,0.07,0.25,1.33,0.11,0.03,0.04,0.07,0.12,0,0.58,0.25,0.01,0.03,0.27,0.07,1.28,1.05,0,0.01,5.73,0.07,33.08,3.43,0.16,0.90,0.08,0.48,1.33,12.13,0.04,0.41,0.28,0.40,0.21,0.11,0.65,0.31,0.07,0.29,1.49,0.08,0,0.15,0.03,0.32,0.08,0.21,0.05,0.01,0.06,0.07,0.27,1.36,0.07,0.82,0.12,2.05,3.42,0.02,0.02,0,0.13,0.25,0.50,0.15,
17084_5,1098,5.20,195,0,0.09,0.64,0.09,0,0,0.18,0.09,0,0.36,0.27,0,0,0.09,0,0.09,1.73,0,0,6.74,0,28.32,4.55,0.18,5.10,0.18,0.55,1.73,14.12,0.27,0.36,0.27,0.09,0.36,0.09,1.91,0.09,0,0.36,1.37,0,0,0.27,0,0,0.09,0.09,0,0,0,0.09,0.09,0.55,0.36,1.00,0,0.82,6.83,0.09,0.09,0,0,0.36,0.73,0.82,
17125_10,171,5.33,90,0,1.17,1.75,0,0,0,0,0.58,0,1.17,0,0,0,0,0,0,1.75,0,0,9.36,0,22.22,5.85,0,1.17,0,0.58,2.34,12.87,0,0,0,0,2.34,0,0.58,0,0,0.58,1.75,0,0,0,0,0,0,1.75,0,0,0,0.58,0,1.75,0,1.75,0.58,0,5.26,0,0,0,1.17,0,0,0,
17125_12,12538,4.97,207,0.02,0.06,0.78,0.14,0.01,0,0.12,0.07,0,0.34,0.05,0,0.03,0.17,0.06,0.02,1.42,0,0.01,7.12,0,31.93,4.60,0.05,1.64,0.03,0.36,1.12,11.17,0.11,0.22,0.17,0.07,0.14,0.05,1.04,0.10,0,0.26,0.53,0.07,0,0.10,0.01,0,0,0.18,0.08,0,0.04,0.05,0.08,0.54,0.03,0.14,0.10,2.05,2.58,0.01,0.02,0,0.12,0.50,0.65,0.30,
17125_14,523,4.98,173,0,0.38,1.15,0,0,0,0,0,0,0.38,0.19,0,0,0,0,0.19,0.57,0,0,4.78,0.38,29.25,5.93,0,1.34,0,0.38,1.34,14.72,0,0.19,0.19,1.15,0.76,0.19,1.15,1.15,0,0.19,0.57,0,0,0.19,0,0,0,0.96,0,0,0,0.19,0.19,2.49,0.19,1.34,0,0.76,2.10,0,0,0,0.19,0,0.57,0.19,
17125_15,112,4.72,83,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,2.68,0,0,4.46,0,45.54,2.68,0,0,0,0,0,5.36,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,1.79,0,
17190_19,975,5.45,179,0,0.21,0.72,0,0.10,0,0,0,0,0.31,0.10,0,0,0.31,0,0,2.15,0,0,8.31,0,29.33,6.36,0,3.90,0.10,0.72,2.26,13.95,0.41,0.72,0.10,0.10,0.31,0,1.33,0.10,0,0.31,1.54,0.10,0,0,0,0,0.10,0,0,0,0.10,0,0,1.03,0,0.21,0.31,0.72,5.95,0.10,0,0,0.21,0.41,0.51,0.51,
17190_20,3322,4.97,186,0.06,0.06,1.72,0.09,0,0,0,0.18,0,0.24,0.09,0,0,0.57,0.06,0.03,1.78,0,0,7.56,0,29.83,4.24,0,1.20,0.03,0.45,1.26,12.04,0.36,0.27,0.15,0.03,0.24,0.06,0.57,0.09,0,0.24,0.48,0.12,0,0.03,0,0,0.03,0.06,0.21,0,0.06,0,0.15,0.36,0.03,0.06,0.03,1.29,3.13,0,0,0,0.06,0.33,0.54,0.33,
17190_21,47,5.04,42,0,0,0,2.13,0,0,0,2.13,0,0,0,0,0,0,0,0,2.13,0,0,8.51,0,31.91,2.13,0,2.13,0,2.13,2.13,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,2.13,0,0,
17190_23,671,6.04,149,0,0,0.30,0,0,0,0,0,0,0,0,0,0,0.30,0,0.75,1.49,0,0,4.47,0,59.46,7.30,0,0.45,0,0,1.64,3.58,0,0,0,0,0,0.15,0.45,0,0,0.30,0.89,0,0,0,0,0,0,0,0,0,0,0,0.15,0.60,0,0.15,0,0,1.79,0,0.30,0,0.30,0.15,1.04,0.30,
17190_7,3653,5.00,184,0.22,0.52,1.34,0.03,0.11,0.08,0,0.38,0,0.77,0.25,0,0.30,0.27,0.03,3.23,1.29,0,0.03,8.27,0.14,27.48,4.98,0.33,0.49,0.11,0.63,0.88,13.93,0.08,0.71,0.49,0.11,0.49,0.22,0.66,0.36,0,0.33,2.11,0.08,0,0.27,0,0,0,0.27,0.05,0.05,0.05,0.05,0.44,1.15,0.14,0.19,0,1.75,3.72,0,0.19,0,0.27,0.22,0.52,0.19,
17257_12,984,5.32,169,0,0.10,0.41,0.10,0,0,0.30,0.10,0,0.71,0,0,0,0.20,0,0,2.95,0,0,7.32,0,27.85,5.08,0,3.76,0.20,0.81,1.63,15.45,0.10,0.20,0.51,0.10,0.20,0.20,0.81,0,0,0.61,2.03,0.20,0,0.20,0,0,0.10,0.30,0,0,0,0,0,0.61,0.10,0.41,0.10,1.32,5.18,0,0,0,0.10,0.51,1.32,0.51,
17257_13,5822,5.05,214,0.05,0.02,0.82,0.10,0,0,0.03,0.10,0,0.24,0.07,0,0.02,0.03,0.10,0.26,1.43,0,0,7.21,0,29.82,5.15,0.05,1.34,0.05,0.40,1.68,10.84,0.15,0.15,0.34,0.15,0.24,0.02,0.84,0.07,0,0.27,0.53,0.07,0,0.10,0,0,0.02,0.19,0.14,0,0.05,0.05,0.03,0.41,0.02,0.17,0.02,1.41,2.71,0,0.02,0,0.09,0.64,0.38,0.21,
17257_15,657,5.03,180,0,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0.46,2.28,0,0,6.09,0,68.65,1.22,0,0.15,0,0.15,1.52,6.54,0,0,0.15,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30,0,0.76,0.76,0,0,0,0,0.30,0,0,
17257_18,807,5.35,233,0,0.12,0.62,0.12,0,0,0,0,0,0.12,0,0,0.12,0,0,0.74,1.49,0,0,5.20,0.25,45.35,4.83,0,0.74,0,0.25,1.98,6.69,0,0.12,0.25,0.50,0.37,0.25,0.50,0.50,0.12,0.12,0.87,0,0,0.74,0,0.87,0,0.12,0,0,0,0,0.12,1.12,0,0.37,0.12,0.12,1.98,0,0,0,0.12,0.12,0.62,0,
17364_10,270,4.72,152,0,0.37,1.11,0,0,0,0,0.37,0,0,0.37,0,0.37,0,0,0.37,0,0,0,5.93,0,29.63,5.19,0,1.85,0,0,0,14.81,0,1.11,0,0.74,0,0,0.37,0.37,0,0.37,1.11,0,0,0,0,0,0,1.11,0.74,0,0,0.37,0,1.85,0,0,0,1.85,4.44,0,0,0,0,0,1.11,0.37,
17364_11,270,4.72,152,0,0.37,1.11,0,0,0,0,0.37,0,0,0.37,0,0.37,0,0,0.37,0,0,0,5.93,0,29.63,5.19,0,1.85,0,0,0,14.81,0,1.11,0,0.74,0,0,0.37,0.37,0,0.37,1.11,0,0,0,0,0,0,1.11,0.74,0,0,0.37,0,1.85,0,0,0,1.85,4.44,0,0,0,0,0,1.11,0.37,
17364_15,1931,4.85,183,0,0.31,0.83,0,0,0.05,0.16,0.36,0,0.57,0.16,0,0,0,0,0.41,0.41,0,0,5.13,0,33.61,4.14,0,2.12,0.10,0.83,0.78,13.46,0.31,0.10,0.67,0.36,0.52,0.05,0.73,0.26,0,0.21,0.73,0.16,0,0.10,0,0,0,0.52,0.16,0,0,0,0.10,0.52,0.10,0.52,0.10,1.86,3.99,0,0,0,0.36,0.57,0.57,0.31,
17364_16,744,5.31,192,0,0.27,0.54,0.54,0,0,0,0,0,1.21,0.13,0,0,0,0,0,0.81,0,0,6.72,0,31.85,5.91,0,1.61,0.40,0.13,1.48,16.13,0.13,0.81,0,0,0.27,0.27,1.08,0,0,0.27,1.21,0,0,0.27,0,0,0,0.54,0.40,0,0,0.13,0.40,0.67,0,0.54,0.13,1.88,4.03,0,0.13,0,0.13,0.40,0.94,0.13,
17364_19,1515,4.92,197,0,0.26,0.99,0.20,0,0.07,0.07,0.33,0,0.40,0.20,0,0.13,0.13,0.13,0.73,0,0,0,6.01,0.07,29.44,5.54,0.13,1.65,0.13,0.46,1.12,13.53,0.46,0.46,0.26,0.26,0.46,0.13,1.06,0.40,0.07,0.40,2.31,0.07,0,0.40,0,0,0,0.53,0.33,0,0.13,0.26,0.07,1.72,0.07,0.79,0,1.52,3.83,0.07,0.07,0,0.20,0.46,0.40,0.26,
17364_22,488,4.96,224,0.20,0,1.02,0.20,0,0.20,0,0,0,0.61,0.20,0,0.20,0.41,0.61,0.82,2.05,0,0,6.35,0.41,25.20,3.89,0,1.23,0,1.43,1.43,11.27,0,0.41,0.61,0.41,0.20,0,1.84,0.20,0,0.61,1.23,0,0,0.20,0,0.20,0,0,0.41,0,0.20,0.41,0,1.23,0,0.82,0.20,0.61,4.10,0,0,0,0,0.41,0,1.02,
17364_23,242,4.89,128,0,0.41,1.24,0,0,0,0,0,0,0.41,0,0,0.41,0.83,0,0.41,1.24,0,0,5.37,0,38.43,2.89,0,0.41,0,0.41,1.24,8.68,0,0,0,0,0.41,0,0.41,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0.83,0,0,0,0.41,0,0,0,
17364_24,536,5.45,201,0,0.75,0.56,0.19,0,0.19,0,0.37,0,0.56,0,0,0.19,0.19,0,0.75,2.80,0,0,5.97,0,32.46,7.46,0,0.56,0,0.37,2.80,9.33,0,0,0,0,0.19,0.37,0.75,0,0,0,1.87,0.19,0,0.37,0,0,0,0,0,0,0,0,0,0.37,0,0.19,0,2.43,0.75,0,0,0,0,0.19,0.56,0,
17364_26,855,4.89,194,0,0,1.52,0,0,0,0,0.35,0,0.82,0.12,0,0.94,0.23,0,0,1.52,0,0,6.90,0,27.72,3.86,0,0.58,0.23,1.05,0.82,15.56,0.12,0.23,0,0,0.12,0.47,1.29,0.23,0,0.82,1.40,0,0,0.12,0,0,0,0.12,0,0,0.12,0,0.23,0.23,0,0,0,3.63,1.99,0,0,0,0,0.23,0.70,0,
17364_28,861,5.03,220,0.12,0.46,1.16,0,0,0,0,0.35,0,0.58,0.23,0,0.23,0,0.12,0.93,1.39,0,0,5.81,0,29.97,5.46,0,1.28,0.12,0.35,1.63,14.75,0,1.05,0,0,0.35,0.12,0.35,0.35,0,0,1.63,0,0,0.12,0,0,0,0.58,0.12,0,0.23,0,0.12,0.81,0,0,0,1.16,3.48,0,0.12,0,0.12,0.35,0.46,0.12,
17364_29,861,5.03,220,0.12,0.46,1.16,0,0,0,0,0.35,0,0.58,0.23,0,0.23,0,0.12,0.93,1.39,0,0,5.81,0,29.97,5.46,0,1.28,0.12,0.35,1.63,14.75,0,1.05,0,0,0.35,0.12,0.35,0.35,0,0,1.63,0,0,0.12,0,0,0,0.58,0.12,0,0.23,0,0.12,0.81,0,0,0,1.16,3.48,0,0.12,0,0.12,0.35,0.46,0.12,
17364_30,519,5.29,192,0,0.39,0.77,0.19,0,0,0,0.58,0,0.58,0.58,0,0.19,0,0.19,0.19,1.93,0,0,8.86,0,28.32,7.51,0,1.93,0,0,1.35,12.14,0,0.39,0,0,0.19,0.19,0.77,0,0,0.19,1.54,0,0,0.39,0,0,0,0.19,0.58,0,0,0,0,0.58,0,0.39,0,1.35,3.47,0,0,0,0,0.19,0.77,0.19,
17364_31,1426,5.39,205,0.14,0.21,0.91,0.07,0.07,0.07,0.07,0.42,0,0.42,0.35,0,0.14,0.35,0.07,0.77,1.61,0,0,10.10,0.28,25.32,5.89,0,0.77,0,0.77,1.82,12.48,0,0.63,0.21,0.35,0.49,0.14,0.63,0.56,0,0.28,2.24,0,0,0.21,0,0.28,0.07,0.07,0.07,0,0.07,0.14,0.42,1.68,0.21,0.42,0,1.19,2.73,0,0.07,0,0.21,0.28,0.28,0.14,
17364_32,2272,5.29,195,0,0.13,0.53,0.18,0.09,0,0.35,0.18,0,0.57,0,0,0.13,0.09,0.04,0.13,1.36,0,0,9.24,0.22,26.54,5.77,0.04,4.14,0.09,0.44,2.20,13.73,0.13,0.57,0.18,0.22,0.31,0.09,1.54,0.13,0,0.57,1.72,0.09,0,0.18,0,0,0,0.09,0.04,0.04,0,0,0.22,1.06,0.04,0.53,0.18,0.62,5.68,0.18,0,0,0.04,0.48,0.48,0.26,
17364_33,308,4.98,145,0,0.65,0.65,0,0,0,0,0,0,0.97,0,0,0.65,0,0.32,0.65,1.62,0,0,4.87,0.32,28.25,6.17,0,2.92,0,0.65,4.22,13.31,0,0,0,0.32,0.32,0,0.32,0,0,0.32,0.65,0,0,0.32,0,0,0.32,0,0.65,0,0,0,0,0,0.32,0,0,1.95,3.57,0,0,0,0,0.65,0.32,0.32,
17364_36,9789,5.11,235,0.01,0.18,0.70,0.14,0.01,0.02,0.03,0.08,0,0.42,0.18,0,0.07,0.07,0.04,0.27,1.32,0,0,7.05,0.01,26.43,5.60,0.01,1.02,0.05,0.28,1.21,10.51,0.08,0.16,0.19,0.08,0.20,0.06,0.94,0.12,0,0.15,0.57,0.01,0,0.12,0,0,0.02,0.19,0.02,0,0.02,0.05,0.04,0.41,0.03,0.09,0.10,1.58,2.62,0,0.01,0,0.04,0.44,0.56,0.22,
17364_37,1124,5.07,229,0,0,0.44,0.09,0.09,0,0,0.18,0,0.36,0.18,0,0,0.44,0,0.18,0.89,0,0.09,5.96,0,26.16,4.09,0,0.98,0.18,0.27,0.62,8.36,0,0,0.09,0.09,0.18,0,0.18,0,0,0,0.09,0,0,0,0,0,0,0.18,0.09,0,0,0,0.09,0.36,0,0,0,0.89,2.05,0,0,0,0.09,0.44,0.89,0.09,
17364_38,531,5.14,212,0,0,0.94,0,0,0,0.19,0.19,0,0,0,0,0,0,0,2.64,2.45,0,0,6.97,0,25.24,6.40,0,0.94,0,0.19,0.94,9.42,0,0,0.19,0.19,0.19,0,0.56,0.38,0,0.19,0.56,0,0,0,0,0,0,0.38,0,0,0,0,0,0.56,0,0,0.19,0.75,0.75,0,0,0,0.19,0.75,0.19,0.19,
