Filename,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type
33018_27,-21.89,-3.29,10.91,-4.67,1.79,-2.05,Learned exposition
33018_28,-25.21,-6.52,15.56,-7.59,0.85,-3.5,Learned exposition
33018_29,-21.89,-4.78,13.43,-4.25,1.22,-2.24,Learned exposition
33018_31,-23.33,-4.44,6.76,-6.53,1.51,-0.93,Learned exposition
33018_32,-21.56,-2.74,9.45,-5.23,2.2,-2.51,Learned exposition
33018_34,-15.91,-3.99,16.31,9.58,0.96,-1.16,Learned exposition
33018_35,-21.97,-4.1,14.19,-4.38,-0.13,-2,Learned exposition
33043_5,-24.44,-6.22,10.18,-7.34,0.08,-3.24,Learned exposition
33043_6,-19.87,-4.89,10.76,-6.06,0.73,-2.33,Learned exposition
33043_7,-19.67,-3.53,7.37,-1.25,4.18,-1.73,Learned exposition
33043_8,-25.5,-6.62,22.07,-6.33,0.5,-1.69,Learned exposition
33043_9,-21.51,-4.07,9.41,-4.83,0.19,-1.84,Learned exposition
33054_12,-16.33,-2.82,24.07,4.88,-2.35,2.57,Learned exposition
33054_14,-21.86,-4.22,10.45,-5.14,0.7,-2.14,Learned exposition
33054_2,-23.78,-5.48,11.02,-7.77,-0.65,-2.38,Learned exposition
33071_100,-24.45,-3.74,8.27,-8.25,-1.87,-3.5,Learned exposition
33071_101,-24.45,-3.74,8.27,-8.25,-1.87,-3.5,Learned exposition
33071_102,-25.76,-3.89,12.81,-5.8,-1.19,-3.5,Learned exposition
33071_103,-25.76,-3.89,12.81,-5.8,-1.19,-3.5,Learned exposition
33071_104,-24.26,-7.1,12.37,-7.84,-2.25,-3,Learned exposition
33071_105,-24.26,-7.1,12.37,-7.84,-2.25,-3,Learned exposition
33071_106,-21.99,-7.03,5.57,-7.91,-1.78,-3.5,Learned exposition
33071_107,-19.69,-5.73,10.73,-6.46,3.76,-1.76,Learned exposition
33071_108,-23.09,-5.46,9.4,-3.86,-0.53,-2.09,Learned exposition
33071_109,-23.09,-5.81,8.04,-6.82,0.14,-2.63,Learned exposition
33071_110,-20.25,1.99,7.32,-0.55,8.34,-1.12,Scientific exposition
33071_111,-14.47,-7.22,10.53,-5.73,4.85,-2.38,Scientific exposition
33071_112,-18.72,-5.46,11.19,-6.48,-0.93,-2.5,Learned exposition
33071_113,-20.56,-5.41,4.9,-7.07,-0.11,-1.4,Learned exposition
33071_114,-19.59,-3.36,6.23,-6.85,5.49,-2.95,Learned exposition
33071_115,-19.59,-3.36,6.23,-6.85,5.49,-2.95,Learned exposition
33071_116,-24.95,-4.63,13.24,-8.07,1.57,-1.52,Learned exposition
33071_117,-24.89,-4.15,12.92,-8.18,1.78,-1.81,Learned exposition
33071_118,-26.67,-6.34,8.37,-7.21,2.12,-3.5,Learned exposition
33071_11,-24.56,-3.69,16.1,-5.64,2.68,-2.57,Learned exposition
33071_120,-24.42,-4.57,6.36,-1.95,-0.32,-1.81,Learned exposition
33071_121,-24.1,-5.2,4.79,-4.55,-0.58,-1.78,Learned exposition
33071_123,-26.66,-3.12,9.36,-7.22,1.45,-1.5,Learned exposition
33071_124,-21.64,-4.64,11.36,-5.92,1.62,-1.45,Learned exposition
33071_125,-28.92,-6.84,4.98,-7.92,-1.43,-2.85,Learned exposition
33071_126,-21.66,-5.9,11.71,-8.1,-2.22,-3.5,Learned exposition
33071_127,-19.26,-6.32,7.34,-7.64,5.43,-3.5,Learned exposition
33071_129,-18.12,-7.05,11.46,-9.27,-3.17,-3.5,Learned exposition
33071_130,-18.26,-5.52,7.46,-6.17,1.66,-3.5,Learned exposition
33071_132,-17.63,-3.66,8.57,0.88,-1.46,-0.02,Learned exposition
33071_133,-17.63,-3.66,8.57,0.88,-1.46,-0.02,Learned exposition
33071_134,-17.63,-3.66,8.57,0.88,-1.46,-0.02,Learned exposition
33071_135,-17.63,-3.66,8.57,0.88,-1.46,-0.02,Learned exposition
33071_136,-17.63,-3.66,8.57,0.88,-1.46,-0.02,Learned exposition
33071_137,-13.3,-4.62,11.33,14.07,1.51,0.33,Scientific exposition
33071_138,-13.3,-4.62,11.33,14.07,1.51,0.33,Scientific exposition
33071_140,-13.4,-3.49,12.42,5.28,-1.26,-2.69,Learned exposition
33071_141,-13.4,-3.49,12.42,5.28,-1.26,-2.69,Learned exposition
33071_144,-15.55,-1.75,8.18,5.38,-0.04,-1.26,Learned exposition
33071_145,-20.33,-2.93,7.57,-7.77,-1.93,-2,Learned exposition
33071_146,-15.12,-4.31,7.45,0.3,4.03,-1.26,Scientific exposition
33071_147,-15.54,-4.41,7.54,-0.52,3.41,-1.45,Learned exposition
33071_148,-15.35,-4.04,9.65,0.12,2.85,-2.07,Learned exposition
33071_149,-17.57,-3.35,2.8,-4.04,-1.33,-3.14,Learned exposition
33071_150,-27.65,-6.96,26.03,-9.27,-3.92,-3.5,Learned exposition
33071_151,-29.25,-7.01,15.46,-6.29,-1.85,-1.93,Learned exposition
33071_153,-21.21,-7.23,14.95,-3.61,-1.35,-1.93,Learned exposition
33071_154,-21.21,-7.23,14.95,-3.61,-1.35,-1.93,Learned exposition
33071_155,-21.57,-3.21,14.87,-2.78,1.72,-1.15,Learned exposition
33071_156,-16.83,-6.71,9.19,-7.47,-3.92,-3.5,Learned exposition
33071_157,-22.06,-5.29,12.39,-1.81,4.26,0.88,Learned exposition
33071_158,-20.33,-1.39,9,-3.31,1.55,-2.15,Learned exposition
33071_159,-16.92,-1.03,19,4.48,2.22,-1.47,Learned exposition
33071_165,-24.88,-3.9,9,-5.82,-1.1,-3.24,Learned exposition
33071_166,-22.97,-2.27,7.87,-6.64,1.64,-2.43,Learned exposition
33071_168,-24.5,-3.63,13.29,-7.36,-1.48,-3.5,Learned exposition
33071_169,-24.5,-3.63,13.29,-7.36,-1.48,-3.5,Learned exposition
33071_170,-23.82,-4.19,8.86,-7.91,-0.97,-2.59,Learned exposition
33071_171,-23.82,-4.19,8.86,-7.91,-0.97,-2.59,Learned exposition
33071_172,-24.38,-0.36,8.58,-4.78,0.99,-3.5,Learned exposition
33071_173,-13.7,-5.42,-0.82,-3,2.52,-1.52,Scientific exposition
33071_177,-16.56,-6.47,11.98,-4.16,-2.38,-3.5,Learned exposition
33071_178,-20.95,-2.77,17.78,-5.45,1.41,-1.91,Learned exposition
33071_180,-20.95,-2.77,17.78,-5.45,1.41,-1.91,Learned exposition
33071_181,-20.95,-2.77,17.78,-5.45,1.41,-1.91,Learned exposition
33071_183,-34.32,-6.96,20.26,-9.27,-3.92,-3.5,Learned exposition
33071_184,-19.08,-2.13,13.7,-1.29,0.19,-1.69,Learned exposition
33071_185,-19.08,-2.13,13.7,-1.29,0.19,-1.69,Learned exposition
33071_186,-19.08,-2.13,13.7,-1.29,0.19,-1.69,Learned exposition
33071_187,-24.79,-5.07,7.97,-4.33,2.85,-2.19,Learned exposition
33071_188,-24.79,-5.07,7.97,-4.33,2.85,-2.19,Learned exposition
33071_189,-24.79,-5.07,7.97,-4.33,2.85,-2.19,Learned exposition
33071_190,-24.79,-5.07,7.97,-4.33,2.85,-2.19,Learned exposition
33071_191,-17.59,-6.09,11.99,-7.61,1.75,-3.5,Learned exposition
33071_192,-17.59,-6.09,11.99,-7.61,1.75,-3.5,Learned exposition
33071_196,-24.35,-5.14,6.55,-5.63,2.18,-2.26,Learned exposition
33071_197,-24.35,-5.14,6.55,-5.63,2.18,-2.26,Learned exposition
33071_198,-24.35,-5.14,6.55,-5.63,2.18,-2.26,Learned exposition
33071_42,-18.74,-4.13,12.84,-3.59,4.26,-0.83,Learned exposition
33071_45,-26.03,-5.47,9.26,-5.08,1.77,-2.35,Learned exposition
33071_46,-26.03,-5.47,9.26,-5.08,1.77,-2.35,Learned exposition
33071_47,-26.03,-5.47,9.26,-5.08,1.77,-2.35,Learned exposition
33071_61,-18.41,-4.99,12.08,0.78,5.21,-2.57,Learned exposition
33071_62,-18.41,-4.99,12.08,0.78,5.21,-2.57,Learned exposition
33071_63,-18.41,-4.99,12.08,0.78,5.21,-2.57,Learned exposition
33071_65,-25.69,-4.2,12.99,-3.18,-2.86,-2.38,Learned exposition
33071_66,-25.69,-4.2,12.99,-3.18,-2.86,-2.38,Learned exposition
33071_68,-23.14,-4.79,11.19,-3.37,6.94,-2.21,Learned exposition
33071_72,-20.05,-5.18,6.37,3.75,3.94,0.74,Learned exposition
33071_73,-21.17,-5.47,4.78,-2.9,3.06,-1.71,Learned exposition
33071_74,-3.74,-6.61,6.33,-2.83,-0.2,-1.95,General narrative exposition
33071_75,-22.2,-4.38,7.79,-6.73,-1.18,-2.12,Learned exposition
33071_76,-22.2,-4.38,7.79,-6.73,-1.18,-2.12,Learned exposition
33071_78,-22.98,-6.49,9.43,-7.24,3.38,-2.4,Learned exposition
33071_79,-18.83,-4.49,7.67,-6.01,-0.83,-3.5,Learned exposition
33071_80,-21.61,-6.72,3.26,-1.98,6.04,-2.66,Learned exposition
33071_81,-21.61,-6.72,3.26,-1.98,6.04,-2.66,Learned exposition
33071_85,-19.34,-1.37,15.73,-3.03,1.69,0.8,Learned exposition
33071_87,-22.19,-4.43,13.91,-3.95,3.55,-1.72,Learned exposition
33071_88,-24.59,-5.68,11.4,-7.73,-2.71,-3.5,Learned exposition
33071_91,-20.76,-6.79,10.5,-8.32,-2.73,-3.5,Learned exposition
33071_93,-22.16,-4.75,12.53,-8.17,-2.52,-3.02,Learned exposition
33071_94,-20.83,-6.15,14.19,-5.32,0.38,-1.54,Learned exposition
33071_95,-20.83,-6.15,14.19,-5.32,0.38,-1.54,Learned exposition
33071_96,-20.83,-6.15,14.19,-5.32,0.38,-1.54,Learned exposition
33071_97,-24.72,-4.06,6.91,-6.36,1.74,-1.71,Learned exposition
33071_98,-24.72,-4.06,6.91,-6.36,1.74,-1.71,Learned exposition
33071_99,-24.94,-6.02,12.89,-7.51,-1.34,-3.5,Learned exposition
34368_26,-22.5,-6.31,5.9,-8.4,-3.92,-3.5,Learned exposition
34368_30,-19.29,-5.16,12.44,-4.48,5.96,-2.54,Learned exposition
34368_31,-23.92,-4.73,5.45,-2.91,3.01,-2.09,Learned exposition
34368_32,-25.2,-4.87,8.63,-4.98,2.21,-2.76,Learned exposition
34368_33,-24.79,-5.41,7.85,-6.34,-2.38,-2.9,Learned exposition
34368_34,-24.79,-5.41,7.85,-6.34,-2.38,-2.9,Learned exposition
34368_35,-24.04,-5.2,6.88,-5.83,1.26,-2.88,Learned exposition
34368_36,-24.04,-5.2,6.88,-5.83,1.26,-2.88,Learned exposition
34368_37,-24.18,-7.08,25.72,-8.73,0.91,-3.5,Learned exposition
34368_38,-26.7,-7.17,8.98,-9.27,-2.26,-3.5,Learned exposition
34368_39,-18.85,-5.76,7.08,-7.68,0.77,-3.5,Learned exposition
34368_40,-28.28,-6.15,14.91,-7.03,1.29,-2.16,Learned exposition
34368_41,-20.6,-5.76,8.72,-5.49,-1.95,-2.88,Learned exposition
34368_42,-20.34,-4.63,5.72,-3.36,2.58,-2.02,Learned exposition
34368_44,-11.22,-7.14,3.44,-6.39,3.85,-1.78,Scientific exposition
34368_45,-20.44,-6.42,10.67,-9.27,-2.09,-3.5,Learned exposition
34368_46,-20.44,-6.42,10.67,-9.27,-2.09,-3.5,Learned exposition
34368_47,-17.78,-3.44,5.14,-5.08,1.54,-0.84,Learned exposition
34368_48,-19.67,-6.22,5.2,-6.32,-2.14,-3.5,Learned exposition
34368_49,-25.1,-5.94,4.55,-8.11,-3.5,-3.5,Learned exposition
34368_51,-24.27,-2.54,4.79,-5.14,1.68,-1.95,Learned exposition
3485_10,-22.84,-3.46,14.25,4.61,-2.09,-1.11,Learned exposition
3485_11,-14.38,-2.95,15.7,0.26,0.72,-3.5,Learned exposition
3485_12,-24.12,-6.32,17.7,-9.27,-2.92,-2.97,Learned exposition
3485_13,-23.11,-6.31,15.29,-9.27,2.86,-2.33,Learned exposition
3485_15,-26.47,-4.6,10.35,-6.82,1.62,-2.66,Learned exposition
3485_19,-18.37,-5.27,12.31,0.6,1.22,0.48,Learned exposition
3485_20,-19.63,-2.35,7.23,4.74,2.99,-1.5,Learned exposition
3485_21,-24.43,-4.83,11.38,-1.38,-0.26,-3,Learned exposition
3694_11,-17.51,-1.47,16.74,0.11,1.83,-1.07,Learned exposition
3694_12,-24.23,-3.37,12.38,-5.54,5.2,-2.07,Learned exposition
3694_18,-23.07,-4.11,8.31,-6.68,0.61,-2.88,Learned exposition
3694_19,-28.16,-4.61,8.8,-1.01,-0.57,-2.85,Learned exposition
37281_18,-24.48,-5.07,10.45,-6.76,0.71,-2.34,Learned exposition
37281_1,-27.26,-7.13,4.73,-8.59,-0.21,-3.5,Learned exposition
37281_20,-25.08,-6.07,11.98,-5.5,-0.2,-2.54,Learned exposition
372_16,-22.91,-3.99,6.28,-6.81,0.3,-2.48,Learned exposition
372_17,-19.88,-5.24,1.11,-5.48,9.46,-2.12,Scientific exposition
372_19,-29.4,-4.86,12.4,-9.27,1.83,-3.5,Learned exposition
372_20,-19.61,-4.09,11.93,-1.26,-1.84,-3.5,Learned exposition
372_21,-11.26,-5.56,10.71,1.79,1.11,0.53,Scientific exposition
3792_12,-22.77,-5.02,8.93,-6.88,0.72,-2.79,Learned exposition
3792_13,-21.1,-6.4,6.93,0.18,-0.49,-1.26,Learned exposition
3811_15,-23.17,-4.39,8.29,-7.34,0.43,-2.43,Learned exposition
3811_18,-29.37,-7.38,5.84,-9.27,-3.92,-3.5,Learned exposition
40002_13,-24.41,-7.38,5.01,-9.27,-3.92,-3.5,Learned exposition
40002_19,-17.11,0.57,16.6,2.99,0.53,0.96,Learned exposition
40002_21,-19.8,0.77,11.7,-3.55,5.59,-0.9,Learned exposition
40002_27,-22.76,-4.19,6.66,-5.39,1.67,-2.71,Learned exposition
4198_15,-23.97,-3.5,11.12,-5.62,4.1,-2.65,Learned exposition
4198_16,-24.03,-4.52,7.84,-7.15,-0.05,-3.07,Learned exposition
4198_18,-28.14,-6.89,4.86,-6.77,-3.59,-2.97,Learned exposition
4198_19,-30.85,-7.13,3.14,-8.68,-0.37,-2.9,Learned exposition
4198_9,-21.91,-3.22,14.96,-2.78,-0.34,-0.21,Learned exposition
4344_17,-29.61,-5.91,21.09,-8.68,-0.28,-3.5,Learned exposition
4344_18,-25.04,-4.71,13.7,-9.27,-0.18,-3.5,Learned exposition
4344_19,-25.21,-4.64,10.28,-6.01,-2.4,-3.5,Learned exposition
4344_20,-36.19,-7.33,9.95,-9.27,-3.92,-3.5,Learned exposition
4344_21,-34.28,-7.28,12.17,-9.27,-3.92,-3.5,Learned exposition
4514_10,-15.87,-1.36,21.15,3.45,-1.06,2.52,Learned exposition
4514_12,-20.97,-3.42,13.69,-6.22,4.16,-2.52,Learned exposition
4514_17,-24,-4.84,6.45,-6.62,0.34,-2.85,Learned exposition
4514_18,-28.63,-6.88,10.64,-2.89,-1.1,-2.52,Learned exposition
4514_19,-25.42,-7.29,1.02,-9.27,-3.92,-3.5,Learned exposition
4785_12,-16.14,-4.41,19.2,0.56,1.47,1.29,Learned exposition
4785_16,-25.82,-4.61,11.51,-6.54,0.25,-2.71,Learned exposition
4785_17,-25.65,-4.79,17.74,-6.5,-1.95,-3.16,Learned exposition
4833_17,-27.75,-4.74,10.91,-5.55,0.74,-2.35,Learned exposition
486_14,-23.09,-4.17,10.2,-7.63,0.11,-2.72,Learned exposition
486_15,-21.13,-2.57,14.21,-3.61,2.61,-0.62,Learned exposition
486_18,-20.19,-6.39,7.89,1.06,-0.69,-0.26,Learned exposition
4996_13,-23.62,-5,10.22,-7.22,0.6,-2.7,Learned exposition
4996_14,-36.32,-6.45,8.79,-9.27,-3.92,-3.5,Learned exposition
4996_15,-16.34,-5.66,9.08,6.62,1.67,-0.47,Learned exposition
4996_16,-29.27,-6.71,7.99,-5.53,-0.11,-1.69,Learned exposition
4996_6,-19.95,-2.82,9.58,-0.98,3.18,-2.64,Learned exposition
500_12,-22.7,-6.72,10.48,-9.27,-0.74,-3.5,Learned exposition
500_13,-23.96,-4.98,9.22,-6.95,-0.08,-3.02,Learned exposition
500_14,-14.77,-6.15,9.61,0.75,0.21,-0.81,Learned exposition
500_15,-23.95,-4.96,7.49,0.41,1.84,-1.14,Learned exposition
500_5,-14.64,-2.35,18.61,2.79,0.44,4.78,Learned exposition
500_9,-21.68,-6.3,17.3,-9.27,3.98,-2.47,Learned exposition
5105_12,-27.65,-7.05,11.42,-9.27,-3.92,-3.5,Learned exposition
5105_14,-22.14,-3.47,8.27,-4.51,3.13,-1.69,Learned exposition
5105_16,-25.08,-1.73,10.64,-4.99,3.2,-0.95,Learned exposition
5105_17,-24.5,-3.5,10.57,-7.27,-0.23,-3.5,Learned exposition
5105_8,-16.3,-2.82,21.01,5.78,-2.36,2.51,Learned exposition
5497_10,-22.33,-6.43,8.86,-9.27,-0.33,-2.88,Learned exposition
5497_14,-22.91,-1.78,9.95,-5.82,6.28,-2.54,Learned exposition
5497_15,-21.38,-4.05,8.88,-6.85,0.47,-2.9,Learned exposition
5497_16,-17.93,-5.87,13.28,-4,3.15,-1.86,Learned exposition
5497_18,-29.1,-6.24,10.94,-7.63,-1.3,-3.5,Learned exposition
5533_14,-21.21,-4.63,7.43,-6.67,0.72,-2.95,Learned exposition
5533_18,-17.98,-5.02,8.84,4.41,1.67,-0.66,Learned exposition
5533_19,-20.62,-4.31,8.54,6.27,-1.61,0.5,Learned exposition
5533_20,-20.56,-3.89,7.83,3.44,2.35,0.31,Learned exposition
5675_10,-21.15,-5.11,9.36,-9.27,-3.92,-2.31,Learned exposition
5675_14,-22.2,-5.16,9.08,-6.93,0.48,-2.45,Learned exposition
5675_16,-28.57,-7.38,3.03,-5.63,-3.92,-3.5,Learned exposition
5735_30,-21.98,-2.92,7.98,-4.79,3.09,-1.91,Learned exposition
5735_31,-23.39,-4.48,8.92,-7.2,0.09,-2.58,Learned exposition
5967_15,-21.12,-4.93,11.89,-5.33,3.83,-1.93,Learned exposition
5967_16,-20.8,-5.06,9.05,-6.09,-0.26,-2.55,Learned exposition
5967_21,-30.15,-5.64,7.03,-5,0.02,-2.28,Learned exposition
5967_6,-14.25,-2.26,19.1,3.5,0.72,4.05,Learned exposition
6172_11,-25.64,-4.6,10.14,-7.1,1.4,-2.43,Learned exposition
6172_13,-18.12,-6.35,7.89,0.02,-0.7,-0.95,Learned exposition
645_20,-26.3,-7.25,7.68,-8.57,-3.92,-1.62,Learned exposition
645_23,-24.21,-7.21,8.58,-8.38,-3.92,-1.12,Learned exposition
645_24,-21.55,-5.79,11.32,-7.38,3.64,-2.69,Learned exposition
645_25,-22.98,-4.15,8.39,-7.31,-0.21,-2.67,Learned exposition
645_26,-24.37,-6.48,18.23,-7.4,-0.12,-3.5,Learned exposition
645_27,-21.47,-6.72,7.01,-2.19,-2.71,-3.02,Learned exposition
6584_11,-24.25,-5.2,11.16,-7.46,0.56,-2.79,Learned exposition
6584_15,-31.42,-7.19,9.2,-8.58,-1.38,-3.5,Learned exposition
6584_17,-19.44,-5.75,8.07,-1.33,-0.95,-2.5,Learned exposition
6584_18,-23.01,-7.38,-4.91,-9.27,-3.92,-0.85,Learned exposition
6584_19,-25.51,-7.38,12.17,-9.27,-3.27,-3.5,Learned exposition
6605_10,-25.48,-2.3,8.73,-6.96,-0.25,-1.88,Learned exposition
6605_14,-22.81,-4.25,9.64,-5.66,1.19,-2.24,Learned exposition
6605_15,-28.57,-7.29,12.67,-9.27,-1.42,0,Learned exposition
6605_17,-25.12,-5.27,5.83,-6.61,0.36,-2.83,Learned exposition
6605_18,-22.29,-3.59,8.59,-0.36,0.89,-2.26,Learned exposition
6605_19,-15.78,-2.72,6.91,-7.32,-1.14,-2.64,Learned exposition
6605_1,-19.35,-3.32,7.2,-3.37,4.41,1.26,Learned exposition
6605_20,-19.67,-4.49,13.39,-4.26,2.03,-1.76,Learned exposition
6605_21,-32.31,-5.54,8.95,-7.11,1.89,-3,Learned exposition
6605_22,-28.58,-4.88,10.12,-4.78,0.01,-2.3,Learned exposition
6605_7,-24.21,-5.1,24.75,-9.27,-3.92,-2.02,Learned exposition
6605_8,-22.62,-3.3,13.4,-5.13,0.57,-0.1,Learned exposition
6844_10,-12.13,-5.46,3.06,-8.38,-1.67,-3.5,Learned exposition
6844_11,-14.43,-3.19,8.57,-9.27,-0.29,-1.21,Learned exposition
6844_13,-21.96,-4.02,7.95,-4.63,1.15,-2.57,Learned exposition
6844_7,-19.15,-3.45,8.15,-4.77,-0.64,-1.81,Learned exposition
6844_9,-18.3,-0.63,5.49,-2.94,3.3,-2.43,Learned exposition
6866_11,-25.02,-4.52,15.64,-7.01,5.79,-2.43,Learned exposition
6866_12,-25.43,-3.41,9.43,-6.53,1.1,-2.24,Learned exposition
6866_18,-25.02,-3.29,18.37,-1.67,-3.27,-2.97,Learned exposition
6866_5,-15.47,-2.83,21.72,3.43,-2.38,4.72,Learned exposition
6866_7,-24.67,-6.92,15.56,-7.75,-3.92,-3.5,Learned exposition
7048_19,-23.4,-3.06,10.79,-3.86,6.11,-1.5,Learned exposition
7048_20,-24.26,-3.79,10,-6.14,1.1,-2.34,Learned exposition
7048_24,-20.74,-2.94,10.28,-2.39,5.2,-1.76,Learned exposition
7048_27,-21.17,-5.61,10.06,0.39,1.57,-1.52,Learned exposition
7048_28,-21.02,-4.55,9.33,-4.49,0.68,-2.14,Learned exposition
707_13,-24.41,-5.47,9.72,2.88,-1.03,-2.76,Learned exposition
707_14,-26.18,-5.86,14.89,-7.11,2.82,-1.88,Learned exposition
707_8,-23.44,-4.71,13.4,-4.96,-2.26,-2.22,Learned exposition
7159_13,-22.22,-6.71,4.75,-4.55,-0.54,-2.97,Learned exposition
7159_18,-19.52,-2.96,12.38,0.81,1.72,0.07,Learned exposition
7159_20,-20.94,-6.17,14.39,-9.27,-0.27,-3.5,Learned exposition
7159_21,-20.53,-7.19,10.16,-9.27,-3.92,-2.16,Learned exposition
7159_22,-20.97,-7.19,9.77,-9.27,-3.92,-2.09,Learned exposition
7159_23,-26.76,-6.8,15.36,-9.27,-2.79,-3.5,Learned exposition
7159_25,-23.34,-2.45,14.01,-6.32,4.69,-2.57,Learned exposition
7159_26,-25.31,-3.9,8.63,-6.42,0.79,-2.45,Learned exposition
7159_28,-19.18,-4.96,11.17,-1.3,2.31,-2.33,Learned exposition
7861_19,-23.19,-4.91,12.35,-4.08,7.88,-3.04,Learned exposition
7861_20,-22.67,-5.29,8.63,-7.28,0.36,-2.83,Learned exposition
7861_21,-32.39,-7.29,3.46,-9.27,-2.39,-3.5,Learned exposition
7861_23,-17.06,-5.68,7.43,1.87,2.08,3.85,Learned exposition
7861_24,-21.74,-4.93,2.26,-2.7,0.9,-3.5,Learned exposition
7861_25,-29.9,-6.51,7.5,-6.63,0.47,-2.38,Learned exposition
7923_10,-1.98,-1.26,5.96,4.34,-2.35,6.43,Involved persuasion
7923_12,-23.76,-5.07,9.61,-2.56,5.06,-2.33,Learned exposition
7923_17,-24.59,-6.02,5.82,-0.95,-0.09,-3.16,Learned exposition
7923_18,-19.65,-2.76,9.21,-2.97,1.96,-3.14,Learned exposition
7923_19,-23.69,-3.42,14.06,-1.97,0.42,-0.58,Learned exposition
7923_20,-22.65,-2.24,14.08,-4.35,3.43,-1.7,Learned exposition
7923_21,-22.62,-4.27,9.47,-3.5,2.05,-2.05,Learned exposition
7923_22,-25,-4.57,11.41,-5.69,1.85,-2.66,Learned exposition
7966_100,-28.34,-7.27,23.25,-9.27,-1.37,-2.74,Learned exposition
7966_102,-25.51,-6.36,12.01,-9.27,-2.73,-3.5,Learned exposition
7966_45,-22.49,-3.75,10.23,0.97,1.1,-1.03,Learned exposition
7966_53,-25.73,-4.12,16.25,-6.65,3.01,-3.5,Learned exposition
7966_54,-26.96,-5.13,13.57,-4.85,6.35,-2.35,Learned exposition
7966_57,-1.28,-7.38,14.9,-9.27,-3.92,-3.5,Involved persuasion
7966_61,-24.05,-3.76,12.01,-9.27,-1.8,-2.66,Learned exposition
7966_62,-21.77,-1.79,6.09,-4.28,4.07,-0.71,Learned exposition
7966_63,-21.69,-4.3,5.13,-5.68,4.64,-1.52,Learned exposition
7966_65,-20.88,0.15,8.79,-6.4,3.43,0.14,Learned exposition
7966_68,-24.91,-4.26,3.6,-8.77,-2.59,-3.5,Learned exposition
7966_69,-11.41,-1.75,4.6,-0.97,2.86,-0.77,General narrative exposition
7966_70,-11.41,-1.75,4.6,-0.97,2.86,-0.77,General narrative exposition
7966_71,-11.41,-1.75,4.6,-0.97,2.86,-0.77,General narrative exposition
7966_72,-21.06,-4.62,5.68,-4.96,3.56,0.34,Learned exposition
7966_73,-21.06,-4.62,5.68,-4.96,3.56,0.34,Learned exposition
7966_74,-21.06,-4.62,5.68,-4.96,3.56,0.34,Learned exposition
7966_77,-22.62,-6.16,11.98,-9.27,-1.93,-3.5,Learned exposition
7966_78,-21.2,-3.3,8.75,-8.07,0.68,-2.78,Learned exposition
7966_79,-21.2,-3.3,8.75,-8.07,0.68,-2.78,Learned exposition
7966_80,-18.3,2.49,6.46,-0.43,3.65,-3.5,Learned exposition
7966_81,-18.3,2.49,6.46,-0.43,3.65,-3.5,Learned exposition
7966_83,-17.94,-3.94,6.01,-9.27,2.69,-2.9,Learned exposition
7966_84,-17.94,-3.94,6.01,-9.27,2.69,-2.9,Learned exposition
7966_85,-18.06,-2.29,10,-3.73,2.95,-0.74,Learned exposition
7966_86,-20.05,-2.33,8.76,-4.31,1.58,-1.62,Learned exposition
7966_87,-20.05,-2.33,8.76,-4.31,1.58,-1.62,Learned exposition
7966_88,-20.05,-2.33,8.76,-4.31,1.58,-1.62,Learned exposition
7966_89,-17.94,-5,1.06,-8.16,-1.99,-3.5,Learned exposition
7966_90,-22.66,-5.9,6.9,-9.27,-0.37,-3.5,Learned exposition
7966_94,-24.91,-2.43,12.37,-6.65,2.64,-1.74,Learned exposition
7966_95,-21.82,-1.94,18.8,-8.43,2.12,-1.62,Learned exposition
7966_97,-22.96,-6.91,10.11,-7.57,0.58,-2.93,Learned exposition
7966_98,-13.23,-5.62,13.74,-6.24,3.24,0.17,Learned exposition
7966_99,-28.34,-7.27,23.25,-9.27,-1.37,-2.74,Learned exposition
7966_9,-24.36,-5.8,11.41,-6.3,1.78,-1.04,Learned exposition
8083_14,-26.23,-4.06,7.34,-8.56,-2.03,-3.5,Learned exposition
8083_15,-23.78,-3.02,8.85,-4.61,1.45,-1.91,Learned exposition
8083_16,-22.22,-4.4,9.26,-8.1,-1.27,-3.09,Learned exposition
8083_17,-20.89,-2.08,13.72,-4.09,2.8,-2.6,Learned exposition
8083_18,-19.35,-5.29,11.58,-0.56,1.35,-1.71,Learned exposition
8319_12,-25.65,-6.14,9.82,-9.27,-2.33,-3.5,Learned exposition
8319_14,-24.09,-5.85,11.44,-2.48,1.85,-2.64,Learned exposition
8348_13,-23.39,-4.96,8.89,-7.07,0.9,-2.77,Learned exposition
8348_14,-31.52,-6.83,22.98,-8.13,-0.83,-3.5,Learned exposition
8348_15,-26.47,-7.13,5.07,-4.62,-0.25,-3.02,Learned exposition
8348_8,-17.12,-4.36,19.4,-0.34,1.55,1.35,Learned exposition
8362_12,-25.64,-5.21,12.45,-7.13,-3.92,-2.14,Learned exposition
8362_9,-22.93,-5.29,10.86,-7.43,1.38,-2.81,Learned exposition
840_19,-23.37,-4.25,9.5,-7.17,0.94,-2.52,Learned exposition
840_20,-15.61,-2.75,20.3,7.67,-0.89,2.33,Learned exposition
840_22,-23.71,-4.18,8.66,-8.7,-1.43,-3.5,Learned exposition
840_23,-25.51,-6.35,5.05,-8.96,-2.3,-3.5,Learned exposition
840_24,-22.7,-4.71,12.86,-1.17,2.49,-2.07,Learned exposition
